gene	Estimate	Std..Error	t.value	Pr...t..	ctrl_mean	case_mean	ctrl_sd	case_sd	ctrl_n	case_n	rra_score	rra_p	rra_fdr	u_gene	u_neig	NICE_score
ABCD1	0.00279817008598424	0.0420688188116684	0.0665141110453077	0.947519518966722	-0.0922513364681955	-0.0652489663914201	0.0915453988862721	0.10377877276805	22	8	0.164638835385221	0.764269998966058	0.999455265512688	0.490527298180121	0.764442370508633	-0.980882986135306
ABCD2	-0.0165548927887923	0.0366915511259558	-0.451190867673112	0.655902469552286	-0.077300709589353	-0.0791853540948026	0.0856627135324727	0.0630258350439107	22	8	0.153463192893238	0.728351876560717	0.989477279531786	0.332617825478301	0.735884274381708	-1.40744352782752
ABCD3	0.0344652018063735	0.0410846099909411	0.838883509274467	0.409812765985545	-0.199102268948138	-0.146319194712512	0.0779197262864826	0.119622464162951	22	8	0.0679157711127694	0.501487686137741	0.878443772595372	0.735884274381708	0.57088194120392	-0.867255257175651
ABCD4	-0.0817001654694963	0.0447347224980078	-1.82632552315787	0.0802674876311605	-0.111245708039944	-0.196086152194448	0.11089309383671	0.0794238282091222	22	8	0.400193392304858	0.964613845516726	0.999711429236435	0.0727018198786748	0.947550163322445	-2.67526426264338
ABCE1	0.19266557707592	0.10181864831827	1.89224253374173	0.0705830121250127	-1.87288043248348	-1.6504872152516	0.256401094697138	0.316511176466235	22	8	0.406900467650338	0.98904349569117	0.999711429236435	0.930564629024732	0.97610825944937	-0.0961455262322936
ABCF1	0.256748873697475	0.083150115246999	3.08777531979118	0.00503292568740827	-1.30182613607634	-1.08981030736981	0.173430254627528	0.298413672411131	22	8	0.349952820386188	0.950519987275386	0.999711429236435	0.990107326178255	0.931217918805413	-0.0812038909351005
ABCF2	-0.0372090746609803	0.0362295762684373	-1.02703587768418	0.314644102159482	-0.0633217956905078	-0.119453127960268	0.073974448860655	0.105164693728175	22	8	0.103771285029543	0.648287692994228	0.957815076725289	0.192533831077928	0.676714885674288	-2.03798863337251
ABCG1	-0.0579394306203546	0.0398494707294288	-1.4539573439696	0.158911388256591	-0.0888675854507183	-0.137644536328234	0.0867778336317166	0.0790883186731616	22	8	0.0403305670410236	0.362989792531833	0.777265313145202	0.117125524965002	0.467008866075595	-2.90591609266267
ABCG8	-0.014719099061606	0.0288816426480053	-0.509635107704741	0.614961683633105	-0.0129943220585987	-0.0142458722869468	0.0582193367393767	0.0963275501061141	22	8	0.184902136906371	0.817413637683223	0.999711429236435	0.316658889407373	0.810265982267849	-1.36032285517159
ABHD1	0.00573253655889281	0.0328942727814625	0.174271569916675	0.863113755990182	-0.0281760113121324	-0.0407596541184203	0.080679460012508	0.0706394747069894	22	8	0.244531703463276	0.827998786537527	0.999711429236435	0.523845076994867	0.81819878674755	-0.84720924928457
ABHD10	0.00260792360866916	0.0459758872646991	0.0567237254966814	0.955234887810633	-0.0117371170861314	-0.00976645367972689	0.0969064732850119	0.10474101674136	22	8	0.118426354840749	0.592597172347652	0.931251874685474	0.487260849276715	0.636304246383574	-1.17103412970695
ABHD11	0.00355685267021928	0.0575727499494346	0.0617801420523288	0.951249544251482	-0.28486649087745	-0.309415632958989	0.148858416445752	0.174977988896748	22	8	0.262050785349453	0.858346468721176	0.999711429236435	0.488474101726552	0.840317312179188	-0.890444530698641
ABHD12	0.00370125812198648	0.0353279810157828	0.104768458756048	0.917430213584025	-0.00908649148802969	-0.0162176628908099	0.0792152269656691	0.0718500228024975	22	8	0.543464444059428	0.975550784688122	0.999711429236435	0.502099860009333	0.958096126924872	-0.731763419539276
ABHD12B	0.0423244492753819	0.049280715494143	0.858844049867989	0.398923520411469	-0.0632890987351474	-0.00518739734249928	0.0943404865683831	0.147397818995918	22	8	0.229096096190335	0.812528718532877	0.999711429236435	0.740363975734951	0.80522631824545	-0.517245255004305
ABHD13	-0.0306358753846185	0.0571029002323181	-0.536502966749135	0.596549553731873	-0.0847391274095979	-0.125828133273491	0.126068311374134	0.118190575578216	22	8	0.160926225006222	0.687403993863526	0.97243549461372	0.307512832477835	0.706579561362576	-1.52655793077544
ABHD14A	0.057941843023116	0.0313383093640186	1.84891413094679	0.0768265697035686	-0.0149331458435657	0.0439417412386412	0.0752467864828251	0.0771857726243295	22	8	0.182957505737738	0.696204180680786	0.976800811312638	0.926644890340644	0.712739150723285	-0.414824633893377
ABHD14B	0.0443709992543369	0.0385375236720902	1.15137131362884	0.260921178131058	-0.00174680628222882	0.0427477020331723	0.0734237540948346	0.104636976083458	22	8	0.164964131670868	0.666479711438788	0.96498039194532	0.807092860475968	0.690527298180121	-0.58461632157076
ABHD15	-0.120782906055267	0.0549212028268802	-2.19920358328626	0.0377401430088575	-0.207213288880516	-0.314996375422858	0.125222631133864	0.111016934722441	22	8	0.0230723394411415	0.17781372456829	0.573704925850414	0.0426504899673355	0.309939337377508	-4.3260952035444
ABHD16A	-0.0236432521239318	0.0295842039428931	-0.799185003239255	0.432021832014913	-0.0217034357563653	-0.0379916432317327	0.0661185804424827	0.0725355957345519	22	8	0.2420900676537	0.84306863735338	0.999711429236435	0.244330377974802	0.829398040130658	-1.59628905560703
ABHD16B	0.0171341195327076	0.0366840677165328	0.467072508564409	0.644660689707449	-0.00715152285852234	0.00826557915073078	0.0800800196624311	0.0761199659017375	22	8	0.26920952515051	0.818008501215761	0.999711429236435	0.622118525431638	0.810732617825478	-0.684441622687749
ABHD17A	-0.0788011297877804	0.0943094536564827	-0.835559180257893	0.411644420346263	-0.561616665553124	-0.672734172846559	0.18655039300896	0.294908264120052	22	8	0.252756189181219	0.844922785441729	0.999711429236435	0.234437704153056	0.831264582361176	-1.6353725247954
ABHD3	0.00600813031045092	0.0460523853302563	0.130462955770145	0.897287536697448	-0.102893629525876	-0.0859488378824054	0.112431394760202	0.0640312294180727	22	8	0.229506143048441	0.810334677377286	0.999711429236435	0.510872608492767	0.803546430237984	-0.890355328792954
ABHD8	-0.0320402657892216	0.0362194947979993	-0.884613823796112	0.385141815315252	-0.0084140825399373	-0.0186858381957081	0.0799680760599445	0.0976808788114585	22	8	0.0589122055370639	0.396833929379871	0.805447935822246	0.223798413439104	0.492580494633691	-2.20510696316463
ABI1	-0.0372556620216204	0.0554019970881869	-0.672460632823726	0.507713648910764	-0.0587584375119306	-0.0893393477703964	0.10673361692779	0.16674926896902	22	8	0.00134188055000244	0.0294596220323217	0.220586897327971	0.271861875874942	0.13355109659356	-3.31573227929947
ABI3	0.0502384799161957	0.0293192457010905	1.71349837674463	0.0995108194117866	-0.00895052630640775	0.0197078088990311	0.0677434444371429	0.0916159254840543	22	8	0.00605125873696234	0.0473362254134172	0.288128138629323	0.910779281381241	0.164255716285581	-1.8997855126417
ABI3BP	0.0032336384686949	0.0316494387932427	0.102170483648048	0.919470218614045	-0.0142468808347404	-0.0125272232772785	0.0810347914972358	0.0401806216138491	22	8	0.380518153778955	0.848589678599653	0.999711429236435	0.501446570228652	0.833597760149323	-0.872262512126485
ABL1	0.0557490805768554	0.0406342976469065	1.37197106398367	0.182761772069778	-0.0296817101775405	0.0427972804924084	0.0940761223611774	0.0915395160227332	22	8	0.00648925022297399	0.140130753951304	0.513158246270752	0.852356509566029	0.273075128324778	-1.45775872754361
ABLIM2	0.0482949014581641	0.0335653318179523	1.43883283264114	0.163112745514209	-0.0288122637756954	-0.00565370133205699	0.0764480441827152	0.0835176354609695	22	8	0.19048236374494	0.737278521830673	0.991556881955202	0.866168922071862	0.743163789080728	-0.440514144962517
ABRA	-0.0259997414603381	0.0377605889598515	-0.688541735617046	0.4977140663457	-0.0104439336839801	-0.0582216428700786	0.0898556640756036	0.0947345925972233	22	8	0.599602867933839	0.975721394090078	0.999711429236435	0.268128791413906	0.958282781147923	-1.35890021484503
ABT1	0.050899224038896	0.0943072925253233	0.53971673532276	0.594365182910923	-0.870128353098393	-0.821054984604142	0.235878047909651	0.16372540894542	22	8	0.411413190709498	0.982310720248971	0.999711429236435	0.64619692020532	0.966122258516099	-0.471115882778573
ACACA	-0.0660427853659754	0.0911490083878125	-0.724558462391413	0.475727886519055	-0.323402040700222	-0.371843786473825	0.195589244497011	0.25470210684267	22	8	0.0108519299050145	0.170178905578975	0.560963286465617	0.261129258049463	0.303313112459169	-2.53572938526615
ACACB	-0.00745268107245699	0.0248748057621357	-0.2996076087477	0.767055905535504	-0.0923496591395105	-0.118714434057031	0.0619874264466834	0.0637487700185682	22	8	0.00192385600734349	0.0367411084386145	0.248535970277623	0.37452169855343	0.147830144657023	-2.89379687317407
ACAD10	-0.00675150432342173	0.0408929695855456	-0.165101835152813	0.870246615141052	-0.0632100193214541	-0.0578140568681194	0.0973831703295414	0.0608448937058872	22	8	0.309364294982611	0.912082178030441	0.999711429236435	0.414092393840411	0.890807279514699	-0.997293328276597
ACAD9	0.0724067769475279	0.056329201001743	1.28542169354199	0.210910925150406	-0.23820749829042	-0.140284500643297	0.126703600449091	0.149863045620882	22	8	3.92435009781682e-08	4.03648820071873e-06	0.000320377563486676	0.835930937937471	0.0125991600559963	-4.55333440890173
ACADL	0.00824030644560832	0.0537399984391615	0.153336559079679	0.879414852933591	-0.0258634570979543	-0.0174242975065063	0.127919493708879	0.0904221023974507	22	8	0.0618062379792965	0.485262905264814	0.869491120466949	0.518058796080261	0.558002799813346	-1.24105783624429
ACADS	-0.0171702622710991	0.0354418017588322	-0.484463583085761	0.632448904175763	-0.0823587147286991	-0.137053921791617	0.0868683124634331	0.137025318541111	22	8	0.246511528021555	0.875641133807993	0.999711429236435	0.322911805879608	0.857582827811479	-1.2840135522627
ACADSB	-0.0270359712774071	0.0299994470858943	-0.901215652408451	0.376428989839735	-0.0829597384913174	-0.108545206029619	0.0447934618018753	0.108111654545666	22	8	0.185253454936074	0.782633210887163	0.999711429236435	0.22025198320112	0.780587960802613	-1.76069085724718
ACADVL	0.0556329473255052	0.03895909002601	1.42798374624159	0.166180961843363	-0.0411694316796769	0.00683002541257451	0.0819201683079404	0.0933482020427754	22	8	0.193515398442884	0.839004447565528	0.999711429236435	0.863742417172188	0.826878208119459	-0.33657854720863
ACAN	0.0109822581955096	0.0362790208352357	0.302716499582126	0.764714126711829	-0.0180281859284382	0.00306942798491877	0.0743225516858627	0.103792182539106	22	8	0.118429611337846	0.749158210562756	0.99519343245474	0.565282314512366	0.752776481567896	-0.854416933401094
ACAP1	0.0727713999202773	0.0336738858211957	2.16106333277617	0.0408877800672119	-0.0366895962574799	0.0409805291241563	0.0792090447737578	0.056408020782315	22	8	0.0339572148492237	0.27692553679495	0.700073586650122	0.954549696686887	0.395520298646757	-0.974068740576033
ACAP2	-0.0418314184206261	0.0521321356450783	-0.802411370702695	0.430189595796119	-0.0619790110874094	-0.0888201412940535	0.123313191155741	0.104339452801701	22	8	0.0538345970744175	0.338437227942336	0.759080463901503	0.243397106859543	0.445823611759216	-2.22089287937885
ACAP3	0.0279909040432648	0.0473479629074254	0.591174410142893	0.55993080008349	-0.14169178674988	-0.112781903722447	0.116643901551357	0.0758240281629094	22	8	0.028530022029959	0.228355843123945	0.640506719581788	0.662062529164722	0.356369575361643	-1.44418222615335
ACBD3	-0.112568969100057	0.0411347746472299	-2.73658893394807	0.0114979621477476	-0.00986651705646293	-0.145435420123073	0.0749084592306137	0.137089287095375	22	8	0.0111365853337754	0.122112081919834	0.482281960107269	0.019225384974335	0.253196453569762	-5.32511333436684
ACBD4	0.0525200077648989	0.032295329651452	1.62624157522844	0.116958669676923	-0.0768702431493467	-0.0179980741429189	0.0896327082408792	0.0469269171894529	22	8	0.425414684326545	0.77350007555403	0.999711429236435	0.898460102659823	0.772281847876808	-0.365478685792125
ACCS	-0.00163490463646691	0.042157032094851	-0.0387813030288391	0.969385548729883	-0.0226547957197264	0.00762304824780919	0.0795521853270654	0.145033513188835	22	8	0.174881682748565	0.521078186880201	0.89186844030432	0.452449836677555	0.584227718152123	-1.33054282397206
ACCSL	0.0542932343345487	0.0330636750866773	1.64208105094844	0.113613485837772	-0.050831963026954	-0.00194786679032952	0.0597654984428596	0.111399405832816	22	8	0.183201098658095	0.597764239696043	0.933942877245557	0.900139990667289	0.639944003733084	-0.551579583191161
ACD	0.0148132627142635	0.0447299549818896	0.331170973014866	0.743389575166562	-0.176287166412101	-0.203750682633601	0.112643746224901	0.143196902958474	22	8	0.304112656517703	0.912075086130864	0.999711429236435	0.575641623891741	0.890713952403173	-0.668001936794437
ACE	-0.024870656841177	0.0334468375099596	-0.74358769595993	0.464343855914175	-0.0623537351605474	-0.10746025212397	0.0636235734577527	0.10758621267895	22	8	0.00896375892865743	0.155365917406077	0.539084805616805	0.256836210919272	0.288194120391974	-2.60343770561745
ACER1	0.0435593085584267	0.0417944475644694	1.04222716405654	0.30769187623332	-0.05933866719637	-0.0598918026479872	0.08921955798075	0.147789622579976	22	8	0.000118272771520678	0.00312190905086364	0.0482702099278556	0.785160989267382	0.0646756882874475	-2.98023640907464
ACHE	-0.00260888600904262	0.0459809276170593	-0.0567384379621498	0.955223290027527	-0.146860757401379	-0.161254265567167	0.10222484865198	0.127642633281089	22	8	0.0164302426057494	0.213697412555498	0.622277540018298	0.448530097993467	0.34335044330378	-1.87078314441417
ACIN1	-0.221157674193327	0.0990438036651003	-2.232927916835	0.0351412635398667	-0.642517635271879	-0.851390567200576	0.194368110551458	0.266321403772915	22	8	4.60058314763683e-05	0.00144460358777177	0.0274936544280187	0.0407839477368175	0.0525431637890807	-6.14558699258007
ACKR1	-0.0431705762819535	0.0277929945247578	-1.55328984947978	0.133442640575804	-0.0383118756582368	-0.0810670474220594	0.0675033745157157	0.0540006758220731	22	8	0.0450063485166752	0.343529284426322	0.763200556215641	0.104153056462902	0.450116658889407	-3.06014225280513
ACKR4	0.108555469164575	0.0458410229689075	2.36808566070187	0.0262785344441511	-0.207775563840716	-0.133323629785483	0.108484667371841	0.0955607138666272	22	8	0.23031535825289	0.760686281210982	0.999054611914554	0.968268782081195	0.761175921605226	-0.30513633902211
ACLY	0.136396691970029	0.120975569402438	1.12747303148697	0.270688838562473	-0.543528006504148	-0.429925677462895	0.302968709752067	0.182726834844645	22	8	0.0482660812432964	0.518618705967332	0.890015525852802	0.802426504899673	0.582454503033131	-0.760619213825085
ACO1	0.0351006550055122	0.0438229421340847	0.800965277459351	0.43101023022018	-0.0111362574733188	0.0384969013232709	0.0966591503837211	0.103470771802392	22	8	0.0890551869003683	0.643612350900956	0.955536908593294	0.725338310779281	0.673448436770882	-0.716460943575564
ACO2	0.163976866096105	0.17125367636872	0.957508589439285	0.347857472619413	-1.07190979390811	-1.02215569545056	0.418894686544939	0.507495033659792	22	8	0.00240905745208194	0.0590285327265165	0.325656196770413	0.765468968735418	0.181241250583294	-1.97519286101208
ACOT11	-0.0111180302396183	0.0402004215878325	-0.276565015999321	0.784481972585246	-0.041185195167429	-0.0514602716016678	0.0886613921272118	0.080516113799787	22	8	0.0119290714715025	0.123384296875547	0.485553282482565	0.380587960802613	0.254036397573495	-2.33631568146954
ACOT12	0.0841873021224224	0.0567486474987008	1.48351204536372	0.150953162603158	-0.208396731043013	-0.133030360616903	0.134469237018547	0.0928242512070825	22	8	0.0137511169717006	0.120439495468729	0.479818201314674	0.87484834344377	0.250956602893141	-1.51617998106384
ACOT13	-0.0400265699237387	0.0422331419807326	-0.947752595390592	0.352701444906602	-0.0333025306143974	-0.107092140210959	0.096683812970695	0.120140415126886	22	8	0.0709254805098493	0.508005291618874	0.883648814885752	0.209706019598693	0.574895006999533	-2.11561648710246
ACOX1	0.0214998694542317	0.0438442836232422	0.490368816126225	0.62832621990159	-0.130133794064133	-0.110168777421475	0.098785182346377	0.0728169269312489	22	8	0.0688358156838325	0.591783360383279	0.931102819916513	0.629958002799813	0.63527764815679	-0.915795258500828
ACOX2	-0.0295607783110866	0.037892705903567	-0.780117904124231	0.442947734154926	-0.073178486915032	-0.111376087173468	0.0777433992673324	0.100392872819411	22	8	0.147331612467527	0.766615683400087	0.999455265512688	0.250209986000933	0.76677554829678	-1.651015925971
ACOXL	0.071623098500395	0.0344133695598284	2.08125793598551	0.0482496521456737	-0.17780970247944	-0.111396471979381	0.095651345338915	0.0955677199795125	22	8	0.855291539195258	0.996531700285006	0.999711429236435	0.948483434437704	0.988334111059263	-0.0646254240821362
ACP2	0.0206803525630879	0.0397847032678831	0.519806630800801	0.607959993472423	-0.0380559522405337	-0.0142272676043347	0.0924236875160868	0.0688695987348078	22	8	0.309058333116153	0.893610808839718	0.999711429236435	0.640130657956136	0.874101726551563	-0.580641488572546
ACP5	0.0219843685152924	0.027020671697883	0.813612953856169	0.423865620528787	-0.0293170589727769	-0.00481758330248707	0.061177511271224	0.0592137802999283	22	8	0.0267719854285709	0.276201356968928	0.699745026529193	0.729071395240317	0.394493700419972	-1.246135723252
ACP6	0.0228831004835455	0.0319054223813061	0.717216660229925	0.480163212188654	-0.0303329083195365	-0.0537243265622728	0.0893835999183956	0.141174707747827	22	8	0.373205392013149	0.927587413686251	0.999711429236435	0.702099860009333	0.904619692020532	-0.453920287762525
ACR	0.00969918866264183	0.0404980565544524	0.239497632425907	0.812753303196217	-0.109591572997864	-0.104026642475732	0.10933541738757	0.0895640052414736	22	8	0.202514243185989	0.776667282018612	0.999711429236435	0.545216985534298	0.775174988334111	-0.86123790867697
ACRBP	-0.00661398016486744	0.0202255661849861	-0.327010878428568	0.746494695108883	-0.0228908716714903	-0.0195675175444221	0.0511707922819017	0.0678953992258113	22	8	0.12296644824349	0.634139386708591	0.952053177607196	0.367802146523565	0.666075594960336	-1.40656223964928
ACSBG2	-0.0419995600799371	0.0282855306167532	-1.48484257371722	0.150602621010132	-0.010853668225861	-0.0593206080914079	0.0677530362561385	0.0596161711477603	22	8	0.333030630547423	0.930540342007452	0.999711429236435	0.113672421838544	0.907419505366309	-2.27158487573586
ACSF2	-0.00395283505721671	0.0435291792195384	-0.0908088580600307	0.928398132815686	-0.124416595497574	-0.100519545074294	0.0931590068333749	0.119089888092095	22	8	0.0877745293088546	0.552083685677432	0.909467593910971	0.4363975734951	0.606812879141391	-1.32873639235955
ACSL1	-0.0716552667440512	0.0384158072033375	-1.86525474695286	0.0744177610663661	-0.0132119353831129	-0.100205673632009	0.0846265698006743	0.0849372811768718	22	8	0.053218350178879	0.478451846055592	0.863654283042253	0.0690620625291647	0.553709752683155	-3.2638643633585
ACSL3	0.0775037298817525	0.0928947947740931	0.834317251792531	0.412330027377522	-0.29111928927286	-0.230447951571489	0.232892771506926	0.0775665421853923	22	8	0.0528926762945061	0.456537005466628	0.850818416618091	0.734951003266449	0.536537564162389	-0.93057014649823
ACSL4	0.028074255337345	0.0490187661326827	0.572724643075558	0.572158237718673	-0.127260787563746	-0.124589060151865	0.103344406409327	0.125374425377464	22	8	0.0880173033241849	0.600883899361637	0.934466035074012	0.655996266915539	0.643023798413439	-0.863173724631745
ACSM3	-0.000140789971770058	0.0325851874329998	-0.00432067398904929	0.996588325748702	-0.0476801255142876	-0.0512132393696385	0.0687421317638423	0.072092014860286	22	8	0.012581330967971	0.138135064459179	0.509369934426958	0.464955669622025	0.271115258982734	-2.07102445070722
ACSM5	0.0394188776983572	0.0384228493812457	1.02592281241895	0.315157777730983	-0.00609903789013938	0.0361028992401358	0.0863039581691065	0.0745262965388398	22	8	0.0441764099976711	0.225048747611522	0.637532829285354	0.782081194587028	0.352963135790947	-1.28718837312082
ACSM6	0.0726581174783539	0.0353454249034647	2.05565833985013	0.0508505013341471	-0.025881969286716	0.0604063763572242	0.0728683018771393	0.086757309898458	22	8	0.263228072334135	0.729429414441727	0.989589936403406	0.946896873541764	0.737004199720019	-0.359726778191139
ACSS3	0.0485503771369059	0.0302760159496328	1.60359200555563	0.121884600771448	-0.0198715693064018	0.0415284568375243	0.0612447794115624	0.0848789884846797	22	8	0.175457238004756	0.740957359325167	0.991798147961022	0.894260382641157	0.746896873541764	-0.403586448005241
ACTA1	0.0248646434638125	0.0338532215003914	0.73448382049918	0.469769934925575	-0.0591300180308572	-0.0505781983256788	0.079866478861928	0.0928110607807673	22	8	0.0121655288804442	0.219534386859196	0.629630586210607	0.706672888474102	0.348670088660756	-1.40081650413741
ACTA2	0.0329293766460269	0.0280602445263564	1.17352422268085	0.252100683948097	-0.0241695528612443	-0.00349491135296085	0.0718745121659953	0.079352482234236	22	8	0.016842872702849	0.254876718077676	0.673324466026208	0.811292580494634	0.378534764349043	-1.18057388746527
ACTB	-0.282394049357994	0.177743616348055	-1.5887718229217	0.12520019563796	-0.605057831492294	-0.804625598668988	0.394293701910256	0.383292156980681	22	8	0.000490355197246275	0.0216112732205395	0.182334482329197	0.0997666822211853	0.118525431637891	-4.43754872533767
ACTC1	-0.0319372002052611	0.0376951009636082	-0.847250687459202	0.405225436151348	-0.00752414810326	-0.0639752292310537	0.079044480966052	0.101644214214644	22	8	0.120753920164842	0.770498687069344	0.999711429236435	0.231917872141857	0.770508632757816	-1.72207638956328
ACTG1	0.0217505644721068	0.109443175384858	0.19873842654529	0.844141345225292	-0.738707045784793	-0.735068522043412	0.255218208174448	0.174262525144523	22	8	0.00362128827734147	0.0926584500523595	0.417335009209813	0.532151189920672	0.221931871208586	-2.13621246909201
ACTL6A	0.0424427610426656	0.108955837228672	0.389540956429792	0.700311256501026	-1.49819109310386	-1.47565266648638	0.268868985456927	0.180623403542283	22	8	0.00173156282954976	0.0477759580333467	0.289875079460538	0.596080261315912	0.164815678954736	-2.32030748108986
ACTL7A	0.0152918493430861	0.0526002300632986	0.290718297708661	0.773764221887871	-0.0578445425621321	-0.0822312102468603	0.078126976028234	0.204614866941469	22	8	0.0162683325519257	0.152139677139888	0.533609374976726	0.561455902939804	0.285114325711619	-1.83208707857998
ACTL8	0.0334856748360038	0.0342669262777976	0.977201006140433	0.338217603223244	-0.0146473956346886	0.0115608725513859	0.0682451319200306	0.0881146352692182	22	8	0.127406056537507	0.607884292367946	0.937532282709643	0.770321978534764	0.648343443770415	-0.694281414809947
ACTL9	-0.00446188038565525	0.0289328510742797	-0.15421502617216	0.878729685439896	-0.00586312875673327	-0.000917706927389198	0.0515340203285977	0.0961215714681505	22	8	0.483298894775682	0.96946684484471	0.999711429236435	0.418478768082128	0.951936537564162	-0.920386032350942
ACTN1	-0.0342440246006009	0.0369120709049987	-0.927718867053963	0.362790068846563	-0.107916283079223	-0.110881745459082	0.0926412966340372	0.114271444353479	22	8	0.00689462005313183	0.129714607491751	0.495328588479728	0.213719085394307	0.261875874941671	-2.88297745860466
ACTN4	0.00235106002131753	0.0468973889451642	0.0501320025314535	0.960432094079908	-0.0686714774864355	-0.102785243371295	0.131661001129222	0.102590506748961	22	8	0.000360084706177951	0.0124269177050195	0.128679838296879	0.484834344377042	0.0965002333177788	-3.06215785721365
ACTR10	0.30382090714042	0.111179034023078	2.73271763700839	0.0116009461657724	-1.15801073823292	-0.836867989280194	0.276745252811535	0.13950825201162	22	8	0.110339513349544	0.764308416352388	0.999455265512688	0.981614559029398	0.764629024731685	-0.28692105152425
ACTR1A	0.306780961706506	0.194391008910987	1.57816435762717	0.127618936521078	-0.882069382508249	-0.536529434799261	0.449761865515673	0.317259909284116	22	8	0.0181165461931952	0.290787635049898	0.716361864603357	0.89034064395707	0.405879608026132	-1.01784983877538
ACTR1B	0.0491316046454868	0.0643143710807063	0.763928867217453	0.452355074187953	-0.341510056879823	-0.325390879908515	0.158682129205623	0.149580681607934	22	8	0.0940291945289871	0.656249893331579	0.960204739536996	0.714699020065329	0.68306112925805	-0.717064698176888
ACTR2	0.0667868462512919	0.133687874655582	0.499572952471223	0.621924990625439	-1.24171906423504	-1.2086230007102	0.309812500242896	0.273156080698647	22	8	0.242181179135623	0.945032981870654	0.999711429236435	0.633131124591694	0.923938404106393	-0.536187602220934
ACTR3	0.102363274650455	0.0948105975979312	1.07966068397283	0.291024471272266	-0.379831124431598	-0.258634026220852	0.215836998958557	0.179579849287792	22	8	0.353066807752239	0.975782504848051	0.999711429236435	0.793187120858609	0.958376108259449	-0.274211100118433
ACTR5	0.00388190964223867	0.0477969580778871	0.0812166673015664	0.935943152501133	-0.19382948193798	-0.208111321145658	0.11134034967201	0.0891779931842514	22	8	0.0124614897061899	0.156342843999547	0.540692199001781	0.495286980867942	0.288940737284181	-1.94415159827784
ACTR6	0.209152207929256	0.102125331004373	2.04799539812801	0.0516529532856629	-0.804126350203565	-0.60617299909868	0.21159818830962	0.24483962756484	22	8	0.0357133544172969	0.314018830253707	0.738977831960891	0.946336910872608	0.424825011665889	-0.911234562864014
ACTR8	0.033952603060704	0.105619250434631	0.321462261102845	0.750643031085398	-0.792113599145886	-0.745151511586798	0.244459874508209	0.160898488477567	22	8	0.00735225281776723	0.102535617667778	0.44087846842305	0.573028464769015	0.232571161922539	-2.01537891476682
ACTRT3	-0.0694694408384976	0.0405051286613386	-1.71507764903867	0.0992165193465866	-0.0609827681478258	-0.132129260025003	0.0891649560281096	0.0823182055539816	22	8	0.236533238367535	0.793373093249237	0.999711429236435	0.0845543630424638	0.790107326178255	-2.70594708869151
ACVR1B	-0.0206285622954149	0.0474392573347487	-0.434841594375146	0.667562474867152	-0.0927131263463944	-0.117253638730615	0.110799261061338	0.0722331430388027	22	8	0.12723303094755	0.6976336587081	0.977268600707949	0.337097526831545	0.713579094727018	-1.42484498702212
ACVR1C	-0.00748389603124002	0.0305065921773081	-0.245320617515804	0.808293793832668	-0.00815823843576356	0.00488166118023287	0.0699333785819333	0.077623728541533	22	8	0.151761889265803	0.712976811024715	0.983810139921937	0.389920671955203	0.724405039664022	-1.26421656176999
ACVR2A	0.0145948793145451	0.0421729415393529	0.346072120696778	0.732303986405855	-0.0877227348454372	-0.0858161943570394	0.0988702272149889	0.0879978413376295	22	8	0.0702528185021343	0.516611948475427	0.889837078792572	0.580961269248717	0.580494633691087	-1.08694590874922
ACVRL1	0.0230874545203666	0.0418543454317071	0.551614277615161	0.586312556479554	-0.0246588700177566	0.016196699101099	0.0959775934198755	0.0798910272960322	22	8	0.04095137402595	0.363240199616909	0.777304531520005	0.650209986000933	0.467102193187121	-1.19166712903591
ACY3	0.00260873863544971	0.0435402494578911	0.0599155647459642	0.952719013093881	-0.0588254138652728	-0.0567970750877671	0.0986182648703271	0.0872220301746693	22	8	0.203948198799525	0.621249790584958	0.945418478357878	0.488194120391974	0.65711619225385	-1.13693658792561
ACYP1	0.0123680773410086	0.0384955835758305	0.321285617521431	0.750775222653313	-0.0325545738017743	0.00351491244300015	0.0934895516259476	0.0775243483171402	22	8	0.164425703946716	0.665372671836358	0.96498039194532	0.572841810545964	0.689314045730285	-0.929203985223165
ADA	0.024666300505142	0.0397195278641689	0.621011926161225	0.540445489841888	-0.0369149299421648	-0.0149398589048559	0.086709559200311	0.0946461642372189	22	8	0.0164934236443558	0.241033430517187	0.656703002372016	0.670555296313579	0.366868875408306	-1.40239989188037
ADAD2	-0.0120444863610318	0.0397835074111919	-0.302750741319591	0.764688346736499	-0.0161829192569707	0.00910877266437658	0.0832961772098191	0.131998446781189	22	8	0.0309178494377117	0.153219176947171	0.535370633553569	0.373775081661223	0.286140923938404	-2.23537189688114
ADAL	0.0565061969169148	0.0277391806620727	2.03705356712913	0.052818288370507	-0.0852169048767362	-0.0131653345412509	0.0735180766264982	0.079558221808473	22	8	0.643932127599974	0.994443068191727	0.999711429236435	0.945310312645824	0.984881007932804	-0.0714764814574673
ADAM10	-0.0713810309407275	0.0277917525161892	-2.56842496345442	0.0168634883758254	-0.0455553142188809	-0.0916046757919541	0.0652020106428337	0.0769104705470856	22	8	0.0165115108121842	0.257090190668636	0.676337194454808	0.026598226784881	0.380074661689221	-4.5942982950705
